valid_time,latitude,longitude,t2m,number
2012-03-05,48.4,8.2,276.19287,0
2012-03-05,48.65,8.45,275.852,0
2012-03-05,48.65,8.2,276.74622,0
2012-03-06,48.65,8.2,276.5691,0
2012-03-06,48.65,8.45,275.911,0
2012-03-06,48.4,8.2,276.07687,0
2012-03-06,48.4,8.45,275.41156,0
2012-03-07,48.65,8.2,276.5126,0
2012-03-07,48.65,8.45,276.1158,0
2012-03-07,48.4,8.2,276.19608,0
2012-03-07,48.4,8.45,275.91034,0
2012-03-08,48.4,8.2,276.24353,0
2012-03-08,48.4,8.45,275.3083,0
2012-03-08,48.65,8.2,277.35135,0
2012-03-08,48.65,8.45,276.1344,0
2012-03-09,48.65,8.2,275.4932,0
2012-03-09,48.65,8.45,274.9323,0
2012-03-09,48.4,8.2,274.7433,0
2012-03-09,48.4,8.45,274.39,0
2012-03-10,48.65,8.2,277.44406,0
2012-03-10,48.65,8.45,276.9688,0
2012-03-10,48.4,8.2,276.71524,0
2012-03-10,48.4,8.45,276.2937,0
2012-03-11,48.4,8.2,279.3326,0
2012-03-11,48.65,8.2,280.18823,0
2012-03-11,48.65,8.45,279.2756,0
2012-03-11,48.4,8.45,278.48904,0
2012-03-12,48.4,8.45,279.7326,0
2012-03-12,48.4,8.2,280.4051,0
2012-03-12,48.65,8.45,280.50977,0
2012-03-12,48.65,8.2,281.38904,0
2012-03-13,48.65,8.2,280.52048,0
2012-03-13,48.65,8.45,279.80615,0
2012-03-13,48.4,8.2,280.12845,0
2012-03-13,48.4,8.45,279.6507,0
2012-03-14,48.65,8.2,279.31824,0
2012-03-14,48.65,8.45,278.59213,0
2012-03-14,48.4,8.2,279.02344,0
2012-03-14,48.4,8.45,278.69528,0
2012-03-15,48.65,8.2,280.4442,0
2012-03-15,48.65,8.45,279.97858,0
2012-03-15,48.4,8.2,280.43433,0
2012-03-15,48.4,8.45,280.49173,0
2012-03-16,48.4,8.45,283.31918,0
2012-03-16,48.4,8.2,283.97034,0
2012-03-16,48.65,8.2,284.66727,0
2012-03-16,48.65,8.45,284.32455,0
2012-03-17,48.65,8.2,285.2891,0
2012-03-17,48.65,8.45,285.0,0
2012-03-17,48.4,8.2,284.70245,0
2012-03-17,48.4,8.45,284.08636,0
2012-03-18,48.65,8.2,280.61902,0
2012-03-18,48.65,8.45,280.11536,0
2012-03-18,48.4,8.2,280.0302,0
2012-03-18,48.4,8.45,279.43793,0
2012-03-19,48.4,8.45,277.96985,0
2012-03-19,48.4,8.2,278.90814,0
2012-03-19,48.65,8.45,278.8815,0
2012-03-19,48.65,8.2,279.84998,0
2012-03-20,48.65,8.2,279.1808,0
2012-03-20,48.65,8.45,278.35135,0
2012-03-20,48.4,8.2,278.90027,0
2012-03-20,48.4,8.45,278.55502,0
2012-03-21,48.65,8.2,281.42563,0
2012-03-21,48.65,8.45,280.8736,0
2012-03-21,48.4,8.2,280.8894,0
2012-03-21,48.4,8.45,280.49637,0
2012-03-22,48.4,8.2,282.99588,0
2012-03-22,48.4,8.45,282.62372,0
2012-03-22,48.65,8.2,283.6408,0
2012-03-22,48.65,8.45,282.96155,0
2012-03-23,48.65,8.2,284.0758,0
2012-03-23,48.65,8.45,283.45197,0
2012-03-23,48.4,8.2,283.279,0
2012-03-23,48.4,8.45,282.9597,0
2012-03-24,48.65,8.2,284.09094,0
2012-03-24,48.65,8.45,283.49506,0
2012-03-24,48.4,8.2,283.20627,0
2012-03-24,48.4,8.45,282.84735,0
2012-03-25,48.4,8.45,283.77643,0
2012-03-25,48.65,8.2,285.09143,0
2012-03-25,48.65,8.45,284.5254,0
2012-03-25,48.4,8.2,284.2102,0
2012-03-26,48.4,8.2,283.79828,0
2012-03-26,48.4,8.45,283.17297,0
2012-03-26,48.65,8.2,284.6505,0
2012-03-26,48.65,8.45,283.64026,0
2012-03-27,48.4,8.2,283.3992,0
2012-03-27,48.4,8.45,282.78464,0
2012-03-27,48.65,8.2,284.15692,0
2012-03-27,48.65,8.45,283.39938,0
2012-03-28,48.4,8.2,284.3569,0
2012-03-28,48.4,8.45,283.87146,0
2012-03-28,48.65,8.2,285.12433,0
2012-03-28,48.65,8.45,284.436,0
2012-03-29,48.4,8.45,284.04456,0
2012-03-29,48.4,8.2,284.21063,0
2012-03-29,48.65,8.2,284.80646,0
2012-03-29,48.65,8.45,284.46747,0
2012-03-30,48.65,8.2,282.64722,0
2012-03-30,48.65,8.45,281.78278,0
2012-03-30,48.4,8.2,281.99527,0
2012-03-30,48.4,8.45,281.28687,0
2012-03-31,48.65,8.2,282.07492,0
2012-03-31,48.65,8.45,281.0719,0
2012-03-31,48.4,8.2,281.60144,0
2012-03-31,48.4,8.45,280.8349,0
2012-04-01,48.65,8.2,278.49945,0
2012-04-01,48.65,8.45,277.3538,0
2012-04-01,48.4,8.2,278.30435,0
2012-04-01,48.4,8.45,277.17688,0
2012-04-02,48.4,8.45,279.36954,0
2012-04-02,48.4,8.2,280.12146,0
2012-04-02,48.65,8.45,279.34277,0
2012-04-02,48.65,8.2,280.2394,0
2012-04-03,48.65,8.2,283.98657,0
2012-04-03,48.65,8.45,283.4097,0
2012-04-03,48.4,8.2,283.74823,0
2012-04-03,48.4,8.45,283.02014,0
2012-04-04,48.65,8.2,282.56866,0
2012-04-04,48.65,8.45,281.77768,0
2012-04-04,48.4,8.2,281.7229,0
2012-04-04,48.4,8.45,281.08878,0
2012-04-05,48.65,8.2,281.1131,0
2012-04-05,48.65,8.45,280.1634,0
2012-04-05,48.4,8.2,280.42285,0
2012-04-05,48.4,8.45,279.5377,0
2012-04-06,48.4,8.45,279.39264,0
2012-04-06,48.4,8.2,280.09872,0
2012-04-06,48.65,8.2,280.53308,0
2012-04-06,48.65,8.45,279.50122,0
2012-04-07,48.65,8.2,278.88422,0
2012-04-07,48.65,8.45,277.72742,0
2012-04-07,48.4,8.2,278.53894,0
2012-04-07,48.4,8.45,277.51154,0
2012-04-08,48.65,8.2,276.35602,0
2012-04-08,48.65,8.45,275.17023,0
2012-04-08,48.4,8.2,275.41968,0
2012-04-08,48.4,8.45,274.3398,0
2012-04-09,48.65,8.2,277.48273,0
2012-04-09,48.65,8.45,276.62604,0
2012-04-09,48.4,8.2,276.84622,0
2012-04-09,48.4,8.45,276.0484,0
2012-04-10,48.65,8.45,284.10745,0
2012-04-10,48.4,8.45,283.5688,0
2012-04-10,48.65,8.2,284.7436,0
2012-04-10,48.4,8.2,284.29388,0
2012-04-11,48.65,8.2,280.88794,0
2012-04-11,48.65,8.45,280.01337,0
2012-04-11,48.4,8.2,280.03955,0
2012-04-11,48.4,8.45,279.15265,0
2012-04-12,48.65,8.2,279.59546,0
2012-04-12,48.65,8.45,278.77017,0
2012-04-12,48.4,8.2,279.0746,0
2012-04-12,48.4,8.45,278.12854,0
2012-04-13,48.4,8.2,279.32086,0
2012-04-13,48.65,8.2,279.7997,0
2012-04-13,48.65,8.45,278.92767,0
2012-04-13,48.4,8.45,278.6698,0
2012-04-14,48.4,8.45,279.76483,0
2012-04-14,48.4,8.2,280.5469,0
2012-04-14,48.65,8.2,281.41986,0
2012-04-14,48.65,8.45,280.5109,0
2012-04-15,48.65,8.2,281.19342,0
2012-04-15,48.65,8.45,279.91733,0
2012-04-15,48.4,8.2,280.23456,0
2012-04-15,48.4,8.45,279.19553,0
2012-04-16,48.65,8.2,278.19385,0
2012-04-16,48.65,8.45,277.29437,0
2012-04-16,48.4,8.2,277.3803,0
2012-04-16,48.4,8.45,276.64795,0
2012-04-17,48.4,8.45,277.17206,0
2012-04-17,48.65,8.2,278.3675,0
2012-04-17,48.65,8.45,277.59045,0
2012-04-17,48.4,8.2,277.8028,0
2012-04-18,48.4,8.45,279.51923,0
2012-04-18,48.4,8.2,280.37897,0
2012-04-18,48.65,8.2,281.33337,0
2012-04-18,48.65,8.45,280.37628,0
2012-04-19,48.65,8.2,282.2765,0
2012-04-19,48.65,8.45,281.33868,0
2012-04-19,48.4,8.2,281.42676,0
2012-04-19,48.4,8.45,280.44025,0
2012-04-20,48.4,8.45,279.29724,0
2012-04-20,48.65,8.2,280.77667,0
2012-04-20,48.65,8.45,279.92316,0
2012-04-20,48.4,8.2,279.99316,0
2012-04-21,48.4,8.2,280.05493,0
2012-04-21,48.4,8.45,279.10864,0
2012-04-21,48.65,8.2,280.64807,0
2012-04-21,48.65,8.45,279.71317,0
2012-04-22,48.4,8.45,278.35153,0
2012-04-22,48.4,8.2,279.18024,0
2012-04-22,48.65,8.2,279.9428,0
2012-04-22,48.65,8.45,278.99725,0
2012-04-23,48.65,8.2,281.1248,0
2012-04-23,48.65,8.45,280.25528,0
2012-04-23,48.4,8.2,280.37933,0
2012-04-23,48.4,8.45,279.56592,0
2012-04-24,48.65,8.2,280.87598,0
2012-04-24,48.65,8.45,279.9213,0
2012-04-24,48.4,8.2,279.95654,0
2012-04-24,48.4,8.45,279.1219,0
2012-04-25,48.4,8.45,282.16614,0
2012-04-25,48.4,8.2,282.9515,0
2012-04-25,48.65,8.45,282.6944,0
2012-04-25,48.65,8.2,283.56467,0
2012-04-26,48.65,8.2,285.97995,0
2012-04-26,48.65,8.45,285.84674,0
2012-04-26,48.4,8.2,285.92572,0
2012-04-26,48.4,8.45,285.7943,0
2012-04-27,48.65,8.2,287.7101,0
2012-04-27,48.65,8.45,287.27335,0
2012-04-27,48.4,8.2,287.54514,0
2012-04-27,48.4,8.45,287.2793,0
2012-04-28,48.65,8.45,293.894,0
2012-04-28,48.4,8.2,293.89685,0
2012-04-28,48.65,8.2,294.07544,0
2012-04-28,48.4,8.45,293.40396,0
2012-04-29,48.4,8.45,290.83237,0
2012-04-29,48.4,8.2,291.36554,0
2012-04-29,48.65,8.2,292.10202,0
2012-04-29,48.65,8.45,291.52982,0
2012-04-30,48.65,8.2,289.59613,0
2012-04-30,48.65,8.45,288.7603,0
2012-04-30,48.4,8.2,288.73993,0
2012-04-30,48.4,8.45,287.88666,0
2012-05-01,48.65,8.2,287.37634,0
2012-05-01,48.65,8.45,286.8538,0
2012-05-01,48.4,8.2,286.71704,0
2012-05-01,48.4,8.45,286.36636,0
2012-05-02,48.4,8.2,287.0252,0
2012-05-02,48.4,8.45,286.8389,0
2012-05-02,48.65,8.2,287.9782,0
2012-05-02,48.65,8.45,287.53473,0
2012-05-03,48.65,8.2,286.39606,0
2012-05-03,48.65,8.45,285.49512,0
2012-05-03,48.4,8.2,285.65588,0
2012-05-03,48.4,8.45,285.08755,0
2012-05-04,48.65,8.2,288.24207,0
2012-05-04,48.65,8.45,287.6718,0
2012-05-04,48.4,8.2,287.4062,0
2012-05-04,48.4,8.45,287.14752,0
2012-05-05,48.4,8.45,284.092,0
2012-05-05,48.65,8.2,285.7403,0
2012-05-05,48.65,8.45,284.7473,0
2012-05-05,48.4,8.2,285.08188,0
2012-05-06,48.4,8.2,283.9206,0
2012-05-06,48.4,8.45,282.9702,0
2012-05-06,48.65,8.2,284.45807,0
2012-05-06,48.65,8.45,283.48068,0
2012-05-07,48.65,8.2,284.1422,0
2012-05-07,48.65,8.45,283.46814,0
2012-05-07,48.4,8.2,283.62897,0
2012-05-07,48.4,8.45,283.16776,0
2012-05-08,48.65,8.2,286.52133,0
2012-05-08,48.65,8.45,285.97717,0
2012-05-08,48.4,8.2,285.89844,0
2012-05-08,48.4,8.45,285.23108,0
2012-05-09,48.65,8.2,288.6894,0
2012-05-09,48.65,8.45,287.94485,0
2012-05-09,48.4,8.2,288.12225,0
2012-05-09,48.4,8.45,287.38577,0
2012-05-10,48.4,8.45,291.66827,0
2012-05-10,48.4,8.2,292.61957,0
2012-05-10,48.65,8.45,292.51758,0
2012-05-10,48.65,8.2,293.34302,0
2012-05-11,48.65,8.2,295.6386,0
2012-05-11,48.65,8.45,295.1199,0
2012-05-11,48.4,8.2,295.0598,0
2012-05-11,48.4,8.45,294.40982,0
2012-05-12,48.65,8.2,285.37225,0
2012-05-12,48.65,8.45,284.20758,0
2012-05-12,48.4,8.2,284.60336,0
2012-05-12,48.4,8.45,283.77155,0
2012-05-13,48.65,8.2,282.97855,0
2012-05-13,48.65,8.45,281.87323,0
2012-05-13,48.4,8.2,282.32593,0
2012-05-13,48.4,8.45,281.13995,0
2012-05-14,48.4,8.45,282.2534,0
2012-05-14,48.4,8.2,282.89044,0
2012-05-14,48.65,8.2,283.50256,0
2012-05-14,48.65,8.45,282.60416,0
2012-05-15,48.65,8.2,281.90057,0
2012-05-15,48.65,8.45,281.20193,0
2012-05-15,48.4,8.2,281.2724,0
2012-05-15,48.4,8.45,280.40494,0
2012-05-16,48.65,8.2,279.79382,0
2012-05-16,48.65,8.45,278.79694,0
2012-05-16,48.4,8.2,278.8668,0
2012-05-16,48.4,8.45,277.8908,0
2012-05-17,48.4,8.2,282.05078,0
2012-05-17,48.4,8.45,280.7231,0
2012-05-17,48.65,8.2,282.91913,0
2012-05-17,48.65,8.45,281.51172,0
2012-05-18,48.65,8.45,285.72882,0
2012-05-18,48.4,8.2,286.18362,0
2012-05-18,48.4,8.45,285.20554,0
2012-05-18,48.65,8.2,286.55545,0
2012-05-19,48.65,8.2,289.59006,0
2012-05-19,48.65,8.45,288.89062,0
2012-05-19,48.4,8.2,288.9398,0
2012-05-19,48.4,8.45,288.0831,0
2012-05-20,48.65,8.2,290.89893,0
2012-05-20,48.65,8.45,290.23352,0
2012-05-20,48.4,8.2,290.38446,0
2012-05-20,48.4,8.45,289.83224,0
2012-05-21,48.4,8.2,289.22314,0
2012-05-21,48.4,8.45,288.85986,0
2012-05-21,48.65,8.45,289.55185,0
2012-05-21,48.65,8.2,290.07935,0
2012-05-22,48.65,8.2,289.4982,0
2012-05-22,48.65,8.45,288.9089,0
2012-05-22,48.4,8.2,288.80194,0
2012-05-22,48.4,8.45,288.26935,0
2012-05-23,48.65,8.2,290.21805,0
2012-05-23,48.65,8.45,289.80127,0
2012-05-23,48.4,8.2,289.09088,0
2012-05-23,48.4,8.45,288.87405,0
2012-05-24,48.4,8.45,291.1222,0
2012-05-24,48.4,8.2,291.8836,0
2012-05-24,48.65,8.45,292.1878,0
2012-05-24,48.65,8.2,292.9585,0
2012-05-25,48.65,8.2,292.11026,0
2012-05-25,48.65,8.45,290.82855,0
2012-05-25,48.4,8.2,291.2838,0
2012-05-25,48.4,8.45,290.2159,0
2012-05-26,48.65,8.2,290.9372,0
2012-05-26,48.65,8.45,289.68848,0
2012-05-26,48.4,8.2,290.21173,0
2012-05-26,48.4,8.45,289.1754,0
2012-05-27,48.4,8.2,288.68054,0
2012-05-27,48.4,8.45,287.97885,0
2012-05-27,48.65,8.2,289.39606,0
2012-05-27,48.65,8.45,288.63562,0
2012-05-28,48.4,8.2,289.5592,0
2012-05-28,48.4,8.45,288.8225,0
2012-05-28,48.65,8.2,290.3938,0
2012-05-28,48.65,8.45,289.68124,0
2012-05-29,48.4,8.45,290.642,0
2012-05-29,48.4,8.2,291.41882,0
2012-05-29,48.65,8.45,291.251,0
2012-05-29,48.65,8.2,292.31873,0
2012-05-30,48.65,8.2,291.6435,0
2012-05-30,48.65,8.45,290.72186,0
2012-05-30,48.4,8.2,291.12915,0
2012-05-30,48.4,8.45,290.19727,0
2012-05-31,48.65,8.2,290.78024,0
2012-05-31,48.65,8.45,289.78354,0
2012-05-31,48.4,8.2,290.39264,0
2012-05-31,48.4,8.45,289.5495,0
2012-06-01,48.4,8.2,288.52423,0
2012-06-01,48.4,8.45,287.58228,0
2012-06-01,48.65,8.2,289.08438,0
2012-06-01,48.65,8.45,287.99036,0
2012-06-02,48.65,8.2,290.29904,0
2012-06-02,48.65,8.45,288.93777,0
2012-06-02,48.4,8.2,289.88007,0
2012-06-02,48.4,8.45,288.87607,0
2012-06-03,48.65,8.2,288.0267,0
2012-06-03,48.65,8.45,287.34094,0
2012-06-03,48.4,8.2,287.69092,0
2012-06-03,48.4,8.45,287.14178,0
2012-06-04,48.4,8.45,285.53583,0
2012-06-04,48.65,8.2,286.8523,0
2012-06-04,48.65,8.45,285.92084,0
2012-06-04,48.4,8.2,286.24683,0
2012-06-05,48.4,8.2,283.91125,0
2012-06-05,48.4,8.45,283.1651,0
2012-06-05,48.65,8.2,284.31363,0
2012-06-05,48.65,8.45,283.29236,0
2012-06-06,48.65,8.2,287.23917,0
2012-06-06,48.65,8.45,286.20093,0
2012-06-06,48.4,8.2,286.6269,0
2012-06-06,48.4,8.45,285.70557,0
2012-06-07,48.65,8.2,291.0218,0
2012-06-07,48.65,8.45,290.11365,0
2012-06-07,48.4,8.2,290.43045,0
2012-06-07,48.4,8.45,289.48483,0
2012-06-08,48.65,8.2,289.5766,0
2012-06-08,48.65,8.45,288.607,0
2012-06-08,48.4,8.2,288.58878,0
2012-06-08,48.4,8.45,287.72916,0
2012-06-09,48.4,8.45,287.08844,0
2012-06-09,48.4,8.2,287.87735,0
2012-06-09,48.65,8.45,287.59738,0
2012-06-09,48.65,8.2,288.49734,0
2012-06-10,48.65,8.2,287.67603,0
2012-06-10,48.65,8.45,286.27533,0
2012-06-10,48.4,8.2,286.83984,0
2012-06-10,48.4,8.45,285.51865,0
2012-06-11,48.65,8.2,287.1153,0
2012-06-11,48.65,8.45,286.0451,0
2012-06-11,48.4,8.2,286.66034,0
2012-06-11,48.4,8.45,285.72617,0
2012-06-12,48.4,8.45,283.42014,0
2012-06-12,48.65,8.2,284.97095,0
2012-06-12,48.65,8.45,284.09717,0
2012-06-12,48.4,8.2,284.15466,0
2012-06-13,48.4,8.45,284.38272,0
2012-06-13,48.4,8.2,285.07977,0
2012-06-13,48.65,8.2,285.58386,0
2012-06-13,48.65,8.45,284.73602,0
2012-06-14,48.65,8.2,287.37552,0
2012-06-14,48.65,8.45,286.50146,0
2012-06-14,48.4,8.2,286.75623,0
2012-06-14,48.4,8.45,286.02057,0
2012-06-15,48.65,8.2,291.3131,0
2012-06-15,48.65,8.45,290.57465,0
2012-06-15,48.4,8.2,291.164,0
2012-06-15,48.4,8.45,290.38385,0
2012-06-16,48.4,8.45,293.27618,0
2012-06-16,48.4,8.2,293.79163,0
2012-06-16,48.65,8.2,293.68222,0
2012-06-16,48.65,8.45,293.3222,0
2012-06-17,48.65,8.2,290.08133,0
2012-06-17,48.65,8.45,289.55298,0
2012-06-17,48.4,8.2,290.1599,0
2012-06-17,48.4,8.45,289.76666,0
2012-06-18,48.65,8.2,294.49432,0
2012-06-18,48.65,8.45,294.21622,0
2012-06-18,48.4,8.2,294.54877,0
2012-06-18,48.4,8.45,294.09424,0
2012-06-19,48.4,8.2,292.39868,0
2012-06-19,48.65,8.2,292.56848,0
2012-06-19,48.65,8.45,292.1922,0
2012-06-19,48.4,8.45,291.99326,0
2012-06-20,48.4,8.45,291.51764,0
2012-06-20,48.4,8.2,292.1967,0
2012-06-20,48.65,8.45,291.8902,0
2012-06-20,48.65,8.2,292.5362,0
2012-06-21,48.65,8.2,292.7117,0
2012-06-21,48.65,8.45,291.9831,0
2012-06-21,48.4,8.2,292.0365,0
2012-06-21,48.4,8.45,291.3595,0
2012-06-22,48.65,8.2,290.04346,0
2012-06-22,48.65,8.45,289.26126,0
2012-06-22,48.4,8.2,289.6403,0
2012-06-22,48.4,8.45,288.9845,0
2012-06-23,48.4,8.2,290.36514,0
2012-06-23,48.4,8.45,289.45438,0
2012-06-23,48.65,8.2,290.8322,0
2012-06-23,48.65,8.45,289.92178,0
2012-06-24,48.65,8.2,290.22336,0
2012-06-24,48.65,8.45,289.544,0
2012-06-24,48.4,8.2,289.91656,0
2012-06-24,48.4,8.45,289.27704,0
2012-06-25,48.65,8.2,288.24194,0
2012-06-25,48.65,8.45,287.26572,0
2012-06-25,48.4,8.2,288.14642,0
2012-06-25,48.4,8.45,287.2567,0
2012-06-26,48.4,8.45,288.4711,0
2012-06-26,48.65,8.2,289.88098,0
2012-06-26,48.65,8.45,288.94998,0
2012-06-26,48.4,8.2,289.4141,0
2012-06-27,48.4,8.2,292.52307,0
2012-06-27,48.4,8.45,291.6233,0
2012-06-27,48.65,8.2,292.9807,0
2012-06-27,48.65,8.45,291.94135,0
2012-06-28,48.4,8.45,294.04187,0
2012-06-28,48.4,8.2,294.63727,0
2012-06-28,48.65,8.45,294.50195,0
2012-06-28,48.65,8.2,295.1121,0
2012-06-29,48.65,8.2,297.19684,0
2012-06-29,48.65,8.45,296.432,0
2012-06-29,48.4,8.2,297.17188,0
2012-06-29,48.4,8.45,296.2502,0
2012-06-30,48.65,8.2,296.31238,0
2012-06-30,48.65,8.45,295.6861,0
2012-06-30,48.4,8.2,295.99884,0
2012-06-30,48.4,8.45,295.31723,0
2012-07-01,48.65,8.2,290.36725,0
2012-07-01,48.65,8.45,289.53906,0
2012-07-01,48.4,8.2,289.75067,0
2012-07-01,48.4,8.45,289.10046,0
2012-07-02,48.4,8.45,288.02124,0
2012-07-02,48.4,8.2,288.73706,0
2012-07-02,48.65,8.2,289.37997,0
2012-07-02,48.65,8.45,288.54163,0
2012-07-03,48.65,8.2,290.77917,0
2012-07-03,48.65,8.45,289.9557,0
2012-07-03,48.4,8.2,289.96017,0
2012-07-03,48.4,8.45,289.18414,0
2012-07-04,48.65,8.2,293.2437,0
2012-07-04,48.65,8.45,292.48315,0
2012-07-04,48.4,8.2,292.56082,0
2012-07-04,48.4,8.45,291.76468,0
2012-07-05,48.4,8.45,292.36197,0
2012-07-05,48.4,8.2,293.13483,0
2012-07-05,48.65,8.45,292.89163,0
2012-07-05,48.65,8.2,293.74774,0
2012-07-06,48.65,8.2,291.53906,0
2012-07-06,48.65,8.45,290.48053,0
2012-07-06,48.4,8.2,290.85977,0
2012-07-06,48.4,8.45,289.61423,0
2012-07-07,48.65,8.2,292.86026,0
2012-07-07,48.65,8.45,291.63605,0
2012-07-07,48.4,8.2,291.8476,0
2012-07-07,48.4,8.45,291.02704,0
2012-07-08,48.4,8.2,291.49442,0
2012-07-08,48.4,8.45,290.81726,0
2012-07-08,48.65,8.2,291.88892,0
2012-07-08,48.65,8.45,291.15024,0
2012-07-09,48.65,8.2,291.92984,0
2012-07-09,48.65,8.45,291.07758,0
2012-07-09,48.4,8.2,291.51068,0
2012-07-09,48.4,8.45,290.782,0
2012-07-10,48.65,8.2,292.25427,0
2012-07-10,48.65,8.45,291.36188,0
2012-07-10,48.4,8.2,291.6276,0
2012-07-10,48.4,8.45,290.83868,0
2012-07-11,48.4,8.2,289.60797,0
2012-07-11,48.65,8.2,290.03894,0
2012-07-11,48.65,8.45,289.03995,0
2012-07-11,48.4,8.45,288.73224,0
2012-07-12,48.4,8.45,286.48795,0
2012-07-12,48.4,8.2,287.43463,0
2012-07-12,48.65,8.45,286.9391,0
2012-07-12,48.65,8.2,288.00128,0
2012-07-13,48.65,8.2,288.4093,0
2012-07-13,48.65,8.45,287.543,0
2012-07-13,48.4,8.2,287.9886,0
2012-07-13,48.4,8.45,287.25183,0
2012-07-14,48.65,8.2,290.18762,0
2012-07-14,48.65,8.45,289.28638,0
2012-07-14,48.4,8.2,289.77084,0
2012-07-14,48.4,8.45,289.01166,0
2012-07-15,48.65,8.2,287.11755,0
2012-07-15,48.65,8.45,286.15546,0
2012-07-15,48.4,8.2,286.47162,0
2012-07-15,48.4,8.45,285.5816,0
2012-07-16,48.4,8.45,286.40982,0
2012-07-16,48.4,8.2,287.29947,0
2012-07-16,48.65,8.2,287.81628,0
2012-07-16,48.65,8.45,286.79358,0
2012-07-17,48.65,8.2,290.43484,0
2012-07-17,48.65,8.45,289.51825,0
2012-07-17,48.4,8.2,290.00262,0
2012-07-17,48.4,8.45,289.17487,0
2012-07-18,48.65,8.2,293.59988,0
2012-07-18,48.65,8.45,292.69287,0
2012-07-18,48.4,8.2,292.99387,0
2012-07-18,48.4,8.45,292.09045,0
2012-07-19,48.4,8.45,290.57916,0
2012-07-19,48.4,8.2,291.19815,0
2012-07-19,48.65,8.45,290.64258,0
2012-07-19,48.65,8.2,291.34357,0
2012-07-20,48.65,8.2,287.6831,0
2012-07-20,48.65,8.45,286.76215,0
2012-07-20,48.4,8.2,287.17627,0
2012-07-20,48.4,8.45,286.3242,0
2012-07-21,48.65,8.2,287.2653,0
2012-07-21,48.65,8.45,286.33557,0
2012-07-21,48.4,8.2,286.675,0
2012-07-21,48.4,8.45,285.7291,0
2012-07-22,48.4,8.2,286.81604,0
2012-07-22,48.4,8.45,285.7387,0
2012-07-22,48.65,8.2,287.69843,0
2012-07-22,48.65,8.45,286.5052,0
2012-07-23,48.65,8.2,290.3326,0
2012-07-23,48.65,8.45,289.08704,0
2012-07-23,48.4,8.2,289.50955,0
2012-07-23,48.4,8.45,288.42032,0
2012-07-24,48.65,8.2,293.4842,0
2012-07-24,48.65,8.45,292.64676,0
2012-07-24,48.4,8.2,292.50302,0
2012-07-24,48.4,8.45,291.74194,0
2012-07-25,48.4,8.45,295.14178,0
2012-07-25,48.65,8.2,296.25177,0
2012-07-25,48.65,8.45,295.77274,0
2012-07-25,48.4,8.2,295.46185,0
2012-07-26,48.4,8.2,296.3802,0
2012-07-26,48.4,8.45,295.56665,0
2012-07-26,48.65,8.2,297.64456,0
2012-07-26,48.65,8.45,296.66913,0
2012-07-27,48.4,8.2,298.02783,0
2012-07-27,48.4,8.45,296.88354,0
2012-07-27,48.65,8.2,298.83328,0
2012-07-27,48.65,8.45,297.88104,0
2012-07-28,48.65,8.45,293.15363,0
2012-07-28,48.4,8.2,293.4654,0
2012-07-28,48.65,8.2,293.9616,0
2012-07-28,48.4,8.45,292.62335,0
2012-07-29,48.4,8.45,289.23383,0
2012-07-29,48.4,8.2,290.09973,0
2012-07-29,48.65,8.45,289.58383,0
2012-07-29,48.65,8.2,290.44498,0
2012-07-30,48.65,8.2,289.5322,0
2012-07-30,48.65,8.45,288.426,0
2012-07-30,48.4,8.2,289.17932,0
2012-07-30,48.4,8.45,288.37894,0
2012-07-31,48.65,8.2,290.78842,0
2012-07-31,48.65,8.45,289.7011,0
2012-07-31,48.4,8.2,290.4104,0
2012-07-31,48.4,8.45,289.5312,0
2012-08-01,48.65,8.2,295.32513,0
2012-08-01,48.65,8.45,293.86337,0
2012-08-01,48.4,8.2,294.5129,0
2012-08-01,48.4,8.45,293.2507,0
2012-08-02,48.4,8.45,293.45105,0
2012-08-02,48.4,8.2,294.438,0
2012-08-02,48.65,8.45,294.0658,0
2012-08-02,48.65,8.2,295.02847,0
2012-08-03,48.65,8.2,293.22015,0
2012-08-03,48.65,8.45,292.2033,0
2012-08-03,48.4,8.2,292.70187,0
2012-08-03,48.4,8.45,291.8036,0
2012-08-04,48.65,8.2,293.28824,0
2012-08-04,48.65,8.45,292.11047,0
2012-08-04,48.4,8.2,292.60535,0
2012-08-04,48.4,8.45,291.5551,0
2012-08-05,48.65,8.2,293.75958,0
2012-08-05,48.65,8.45,292.45703,0
2012-08-05,48.4,8.2,293.08484,0
2012-08-05,48.4,8.45,292.1011,0
2012-08-06,48.4,8.45,288.39258,0
2012-08-06,48.4,8.2,289.1757,0
2012-08-06,48.65,8.2,289.83502,0
2012-08-06,48.65,8.45,288.8469,0
2012-08-07,48.65,8.2,289.80624,0
2012-08-07,48.65,8.45,288.7168,0
2012-08-07,48.4,8.2,289.25763,0
2012-08-07,48.4,8.45,288.28915,0
2012-08-08,48.65,8.2,290.7638,0
2012-08-08,48.65,8.45,289.3003,0
2012-08-08,48.4,8.2,290.1962,0
2012-08-08,48.4,8.45,288.97546,0
2012-08-09,48.65,8.2,291.45932,0
2012-08-09,48.65,8.45,290.45428,0
2012-08-09,48.4,8.2,290.8176,0
2012-08-09,48.4,8.45,289.8908,0
2012-08-10,48.65,8.45,290.3117,0
2012-08-10,48.4,8.45,289.73022,0
2012-08-10,48.65,8.2,291.70755,0
2012-08-10,48.4,8.2,290.95715,0
2012-08-11,48.65,8.2,290.93872,0
