"Station","","'=","1301 Bad Rotenfels Murg 10 47",""
"Komponente","","'=","3 91 2 Schüttung, Durchfluss Q m³/s OG",""
"Produkt","","'=","1 0000010000 3 Tagesmittelwert",""
"Zeitraum","","'=","Thu Jan 01 00:00:00 CET 1981 Tue Dec 31 23:59:59 CET 2024",""


"Messstellennummer","Stationsname","Gewässer","Parameter","Datum / Uhrzeit","Zeitbezug","Wert","Einheit","Produkt"
"1301","Bad Rotenfels Murg","Murg","Q","1981-08-27","MEZ","7,065","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-08-28","MEZ","6,605","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-08-29","MEZ","5,009","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-08-30","MEZ","4,265","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-08-31","MEZ","4,994","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-01","MEZ","5,049","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-02","MEZ","5,074","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-03","MEZ","5,194","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-04","MEZ","5,087","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-05","MEZ","4,039","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-06","MEZ","3,696","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-07","MEZ","4,325","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-08","MEZ","4,401","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-09","MEZ","4,597","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-10","MEZ","4,893","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-11","MEZ","4,592","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-12","MEZ","4,094","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-13","MEZ","3,864","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-14","MEZ","4,146","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-15","MEZ","4,026","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-16","MEZ","4,826","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-17","MEZ","5,125","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-18","MEZ","4,734","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-19","MEZ","5,241","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-20","MEZ","4,762","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-21","MEZ","5,063","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-22","MEZ","5,302","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-23","MEZ","6,631","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-24","MEZ","7,396","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-25","MEZ","6,947","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-26","MEZ","6,174","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-27","MEZ","4,477","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-28","MEZ","5,391","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-29","MEZ","5,883","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-09-30","MEZ","5,672","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-01","MEZ","5,809","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-02","MEZ","5,563","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-03","MEZ","5,803","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-04","MEZ","9,531","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-05","MEZ","13,192","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-06","MEZ","16,623","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-07","MEZ","10,789","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-08","MEZ","8,595","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-09","MEZ","9,232","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-10","MEZ","9,493","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-11","MEZ","34,32","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-12","MEZ","25,109","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-13","MEZ","24,53","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-14","MEZ","17,587","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-15","MEZ","67,66","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-16","MEZ","68,953","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-17","MEZ","38,783","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-18","MEZ","27,423","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-19","MEZ","33,373","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-20","MEZ","25,166","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-21","MEZ","41,493","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-22","MEZ","32,935","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-23","MEZ","23,578","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-24","MEZ","23,417","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-25","MEZ","19,927","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-26","MEZ","20,729","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-27","MEZ","20,949","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-28","MEZ","18,363","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-29","MEZ","17,158","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-30","MEZ","29,027","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-10-31","MEZ","34,694","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-01","MEZ","31,588","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-02","MEZ","25,383","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-03","MEZ","19,405","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-04","MEZ","20,363","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-05","MEZ","19,333","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-06","MEZ","18,4","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-07","MEZ","13,483","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-08","MEZ","12,081","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-09","MEZ","12,294","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-10","MEZ","11,627","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-11","MEZ","10,545","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-12","MEZ","10,7","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-13","MEZ","10,673","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-14","MEZ","8,3","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-15","MEZ","7,464","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-16","MEZ","6,936","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-17","MEZ","7,638","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-18","MEZ","6,2","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-19","MEZ","15,735","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-20","MEZ","17,312","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-21","MEZ","11,453","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-22","MEZ","8,22","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-23","MEZ","7,977","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-24","MEZ","14,183","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-25","MEZ","14,702","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-26","MEZ","9,707","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-27","MEZ","9,306","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-28","MEZ","34,792","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-29","MEZ","21,56","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-11-30","MEZ","27,712","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-01","MEZ","75,06","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-02","MEZ","45,733","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-03","MEZ","34,178","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-04","MEZ","31,336","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-05","MEZ","25,301","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-06","MEZ","21,488","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-07","MEZ","28,07","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-08","MEZ","53,199","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-09","MEZ","64,944","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-10","MEZ","44,033","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-11","MEZ","48,778","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-12","MEZ","98,723","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-13","MEZ","54,566","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-14","MEZ","49,987","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-15","MEZ","51,268","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-16","MEZ","47,681","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-17","MEZ","38,052","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-18","MEZ","33,611","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-19","MEZ","24,143","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-20","MEZ","21,651","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-21","MEZ","28,772","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-22","MEZ","26,504","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-23","MEZ","20,458","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-24","MEZ","23,759","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-25","MEZ","18,332","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-26","MEZ","15,943","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-27","MEZ","15,29","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-28","MEZ","14,995","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-29","MEZ","14,797","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-30","MEZ","16,35","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1981-12-31","MEZ","35,885","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-01","MEZ","33,633","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-02","MEZ","32,041","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-03","MEZ","29,048","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-04","MEZ","41,016","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-05","MEZ","87,22","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-06","MEZ","140,425","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-07","MEZ","78,934","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-08","MEZ","58,468","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-09","MEZ","49,498","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-10","MEZ","43,699","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-11","MEZ","43,312","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-12","MEZ","62,805","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-13","MEZ","43,688","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-14","MEZ","41,252","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-15","MEZ","36,354","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-16","MEZ","31,781","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-17","MEZ","27,443","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-18","MEZ","23,433","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-19","MEZ","22,76","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-20","MEZ","23,219","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-21","MEZ","21,927","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-22","MEZ","20,653","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-23","MEZ","15,818","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-24","MEZ","13,778","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-25","MEZ","17,176","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-26","MEZ","16,548","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-27","MEZ","20,165","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-28","MEZ","16,535","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-29","MEZ","19,329","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-30","MEZ","71,317","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-01-31","MEZ","77,052","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-01","MEZ","62,451","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-02","MEZ","48,118","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-03","MEZ","38,3","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-04","MEZ","28,092","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-05","MEZ","23,315","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-06","MEZ","19,673","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-07","MEZ","18,995","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-08","MEZ","19,925","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-09","MEZ","20,75","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-10","MEZ","19,088","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-11","MEZ","17,337","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-12","MEZ","17,812","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-13","MEZ","16,959","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-14","MEZ","16,814","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-15","MEZ","19,733","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-16","MEZ","19,286","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-17","MEZ","18,767","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-18","MEZ","19,161","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-19","MEZ","17,679","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-20","MEZ","14,375","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-21","MEZ","11,341","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-22","MEZ","12,158","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-23","MEZ","16,793","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-24","MEZ","18,19","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-25","MEZ","16,391","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-26","MEZ","15,705","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-27","MEZ","11,325","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-02-28","MEZ","9,809","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-01","MEZ","12,595","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-02","MEZ","18,727","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-03","MEZ","18,479","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-04","MEZ","22,281","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-05","MEZ","20,046","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-06","MEZ","14,01","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-07","MEZ","11,528","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-08","MEZ","13,266","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-09","MEZ","12,038","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-10","MEZ","11,91","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-11","MEZ","20,413","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-12","MEZ","15,418","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-13","MEZ","17,412","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-14","MEZ","14,526","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-15","MEZ","15,312","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-16","MEZ","15,237","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-17","MEZ","18,913","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-18","MEZ","16,06","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-19","MEZ","15,819","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-20","MEZ","17,962","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-21","MEZ","16,224","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-22","MEZ","16,791","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-23","MEZ","18,171","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-24","MEZ","16,604","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-25","MEZ","15,19","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-26","MEZ","15,397","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-27","MEZ","13,137","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-28","MEZ","14,618","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-29","MEZ","25,902","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-30","MEZ","29,138","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-03-31","MEZ","28,687","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-01","MEZ","22,838","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-02","MEZ","23,592","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-03","MEZ","25,991","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-04","MEZ","24,588","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-05","MEZ","27,985","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-06","MEZ","31,06","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-07","MEZ","39,164","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-08","MEZ","69,309","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-09","MEZ","63,542","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-10","MEZ","37,734","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-11","MEZ","28,427","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-12","MEZ","24,878","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-13","MEZ","27,564","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-14","MEZ","24,2","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-15","MEZ","22,429","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-16","MEZ","21,579","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-17","MEZ","18,442","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-18","MEZ","17,07","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-19","MEZ","17,666","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-20","MEZ","16,487","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-21","MEZ","14,566","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-22","MEZ","14,318","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-23","MEZ","14,341","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-24","MEZ","16,356","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-25","MEZ","12,383","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-26","MEZ","14,23","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-27","MEZ","15,951","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-28","MEZ","17,419","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","1982-04-29","MEZ","20,308","m³/s","Tagesmittelwert"
